repo_name,num_commits,num_months,commit_frequency,max_days_between_commits,avg_days_between_commits,num_unique_authors,commit_frequency_extra,avg_days_between_commits_extra,num_commits_extra,num_unique_authors_extra,num_months_extra,maintenance_category
flo-maier/Cirq,0.693147181,0.693147181,0.693147181,366,5.905361848,0.693147181,1,366,1,1,1,Low maintenance
flowerthrower/qutip,0.693147181,0.693147181,0.693147181,345,5.846438775,0.693147181,1,345,1,1,1,Low maintenance
fran-scala/qml,3.295836866,0.693147181,1.098612289,324,0.753181426,0.693147181,2,1.123745819,26,1,1,Low maintenance
frankhoff/Qcodes,1.098612289,0.693147181,1.098612289,398,0,0.693147181,2,0,2,1,1,Low maintenance
frederikwilde/qml,4.234106505,0.693147181,4.234106505,523,0.237958637,1.386294361,68,0.268656716,68,3,1,High maintenance
freemeson/Pulser,1.098612289,0.693147181,1.098612289,501,0.693147181,0.693147181,2,1,2,1,1,Low maintenance
ftroisi/qiskit-nature,4.532599493,1.496642418,2.825263274,511,0.782161047,1.386294361,15.86538462,1.186191626,92,3,3.466666667,High maintenance
geekypathak21/lightwood,1.098612289,0.693147181,1.098612289,414,0,0.693147181,2,0,2,1,1,Low maintenance
giulio-crognaletti/quantum-gates,1.945910149,0.693147181,1.945910149,378,1.386294361,1.386294361,6,3,6,3,1,Low maintenance
glassnotes/pennylane,2.708050201,0.693147181,1.386294361,577,0,1.098612289,3,0,14,2,1,Low maintenance
gllodra12/mitiq,1.386294361,0.693147181,1.386294361,575,0,0.693147181,3,0,3,1,1,Low maintenance
gluonhiggs/qiskit,1.791759469,0.693147181,1.791759469,349,0.223143551,1.098612289,5,0.25,5,2,1,Low maintenance
gmauricio/Cirq,1.098612289,0.693147181,1.098612289,628,1.945910149,0.693147181,2,6,2,1,1,Low maintenance
gopalm-ai/qiskit-community-tutorials,0.693147181,0.693147181,0.693147181,494,6.204557763,0.693147181,1,494,1,1,1,Low maintenance
gottfriedsz/qiskit,1.098612289,0.693147181,1.098612289,323,0,0.693147181,2,0,2,1,1,Low maintenance
gracetm/mitiq,1.609437912,0.693147181,1.609437912,585,0.980829253,0.693147181,4,1.666666667,4,1,1,Low maintenance
grlee77/holohub,2.944438979,0.916290732,1.734601055,326,2.754368176,1.098612289,4.666666667,14.71111111,18,2,1.5,Low maintenance
grossardt/qiskit-nature,3.135494216,0.709676483,2.741880066,329,1.881247934,0.693147181,14.51612903,5.561688312,22,1,1.033333333,Low maintenance
gsilviHQS/qoqo_aqt,1.609437912,1.58240924,0.710241614,464,3.672072336,0.693147181,1.034482759,38.33333333,4,1,3.866666667,Low maintenance
gsilviHQS/qoqo_mock,2.397895273,2.124255557,0.85758734,330,3.236497426,0.693147181,1.357466063,24.44444444,10,1,7.366666667,Low maintenance
gsuarezr/qutip_gsoc_app,5.105945474,1.005521866,3.228064251,320,1.057463539,1.098612289,24.23076923,1.8790591,164,2,1.733333333,High maintenance
gujiguj/QuantumKatas,2.397895273,1.233531607,1.631118978,573,2.172223275,0.693147181,4.109589041,7.777777778,10,1,2.433333333,Low maintenance
gunchamalik/qiskit-optimization,2.48490665,0.773189888,2.344549292,485,1.435084525,1.098612289,9.428571429,3.2,11,2,1.166666667,Low maintenance
guomanmin/qiskit-braket-provider,1.945910149,0.693147181,1.945910149,344,1.85629799,0.693147181,6,5.4,6,1,1,Low maintenance
h-oll/graphix,2.995732274,0.693147181,2.995732274,485,0.476924072,1.386294361,19,0.611111111,19,3,1,High maintenance
hamidelmaazouz/cuda-quantum,2.890371758,0.693147181,1.791759469,568,1.068759326,1.098612289,5,1.911764706,17,2,1,Low maintenance
hamidelmaazouz/qat,3.135494216,1.360976553,0.866810675,343,2.882517664,1.609437912,1.379310345,16.85918004,22,4,2.9,High maintenance
hardaker/quisp,0.693147181,0.693147181,0.693147181,438,6.084499413,0.693147181,1,438,1,1,1,Low maintenance
henryzou50/qiskit,6.109247583,0.902867712,4.472677215,320,0.407446706,0.693147181,86.59090909,0.502975344,449,1,1.466666667,High maintenance
hiyaryan/pyquil,2.302585093,0.693147181,2.302585093,649,0.485507816,1.098612289,9,0.625,9,2,1,Low maintenance
hodgestar/openqasm,2.302585093,0.693147181,0.693147181,351,4.336564261,0.693147181,1,75.44444444,9,1,1,Low maintenance
huisman/qiskit,2.079441542,0.693147181,1.945910149,320,3.812991625,0.693147181,6,44.28571429,7,1,1,Low maintenance
huvers/holohub,1.386294361,0.693147181,1.386294361,571,0,1.098612289,3,0,3,2,1,Low maintenance
ialsina/qiskit-algorithms,2.564949357,0.693147181,2.564949357,440,0,1.098612289,12,0,12,2,1,High maintenance
ialsina/qiskit-nature,0.693147181,0.693147181,0.693147181,449,6.109247583,0.693147181,1,449,1,1,1,Low maintenance
ialsina/qiskit-terra,1.945910149,0.693147181,1.945910149,489,0.875468737,0.693147181,6,1.4,6,1,1,Low maintenance
ibm-wakizaka/qiskit-aer,1.609437912,0.693147181,1.609437912,477,0,0.693147181,4,0,4,1,1,Low maintenance
ihincks/qiskit-aer,1.791759469,0.693147181,1.791759469,590,0.405465108,0.693147181,5,0.5,5,1,1,Low maintenance
ihincks/qiskit-experiments,1.386294361,1.369487243,0.704446736,581,3.80666249,0.693147181,1.022727273,44,3,1,2.933333333,Low maintenance
ikkoham/qiskit-ibm-runtime,2.302585093,0.889262059,1.985003075,482,1.812378756,1.098612289,6.279069767,5.125,9,2,1.433333333,Low maintenance
invisibleanni/qcnn-hep,1.098612289,0.693147181,1.098612289,495,0,0.693147181,2,0,2,1,1,Low maintenance
ionq/pyGSTi,1.945910149,0.693147181,0.693147181,337,4.505349851,0.693147181,1,89.5,6,1,1,Low maintenance
jackbaker1001/qml,5.049856007,0.693147181,5.049856007,638,0.098845835,1.609437912,155,0.103896104,155,4,1,High maintenance
jackreeceejini/Cirq,2.197224577,0.693147181,2.197224577,488,0.538996501,0.693147181,8,0.714285714,8,1,1,Low maintenance
jacobfeder/qick,0.693147181,0.693147181,0.693147181,372,5.92157842,0.693147181,1,372,1,1,1,Low maintenance
jaeunkim/qiskit-experiments,0.693147181,0.693147181,0.693147181,465,6.144185634,0.693147181,1,465,1,1,1,Low maintenance
jaeunkim/qiskit-terra,3.401197382,0.889262059,3.055535765,413,0.84218276,1.609437912,20.23255814,1.321428571,29,4,1.433333333,High maintenance
jaeyoo/qsim,1.945910149,0.693147181,1.609437912,1111,1.021651248,1.098612289,4,1.777777778,6,2,1,Low maintenance
jagandecapri/pyEPR,0.693147181,0.693147181,0.693147181,575,6.356107661,0.693147181,1,575,1,1,1,Low maintenance
jake-arkinstall-quantinuum/tket,4.418840608,1.561647249,3.125439994,378,0.82590667,1.609437912,21.7699115,1.283950617,82,4,3.766666667,High maintenance
jake-arkinstall/tket,0.693147181,0.693147181,0.693147181,373,5.924255797,0.693147181,1,373,1,1,1,Low maintenance
jaygambetta/qiskit-terra,2.564949357,0.693147181,2.48490665,1313,4.710055589,1.386294361,11,110.0583333,12,3,1,Low maintenance
jaynecaise/Tangelo,0.693147181,0.693147181,0.693147181,487,6.190315406,0.693147181,1,487,1,1,1,Low maintenance
jchandl3/QuantumKatas,2.995732274,1.262241712,2.140066163,574,1.586965057,0.693147181,7.5,3.888888889,19,1,2.533333333,Low maintenance
jchapORNLgit/strawberryfields,0.693147181,0.693147181,0.693147181,510,6.23636959,0.693147181,1,510,1,1,1,Low maintenance
jcjaskula-aws/amazon-braket-sdk-python,3.295836866,1.31730149,0.54910781,338,2.405165829,0.693147181,0.731707317,10.08026756,26,1,2.733333333,Low maintenance
jemappellesami/graphix,4.615120517,0.693147181,1.098612289,497,1.021708978,0.693147181,2,1.777938144,100,1,1,Low maintenance
jenglick/quantum-serverless,0.693147181,0.693147181,0.693147181,488,6.192362489,0.693147181,1,488,1,1,1,Low maintenance
jf-rigetti/pyquil,0.693147181,0.693147181,0.693147181,572,6.350885717,0.693147181,1,572,1,1,1,Low maintenance
jfniedermeyer/artiq-arrange-dashboard,0.693147181,0.693147181,0.693147181,390,5.96870756,0.693147181,1,390,1,1,1,Low maintenance
jgoicoec/QuantumKatas,2.079441542,1.120591195,1.478667681,588,2.41293315,0.693147181,3.387096774,10.16666667,7,1,2.066666667,Low maintenance
jihwanoh123/latent-ad-qml,2.63905733,0.693147181,2.63905733,378,0.080042708,0.693147181,13,0.083333333,13,1,1,Low maintenance
jin-nvidia/holohub,1.609437912,0.693147181,1.098612289,462,1.609437912,0.693147181,2,4,4,1,1,Low maintenance
jjacobelli/cuda-quantum,2.63905733,0.693147181,0.693147181,376,3.398629986,0.693147181,1,28.92307692,13,1,1,Low maintenance
jjacobx/QuEST,1.386294361,0.693147181,1.386294361,432,2.442347035,1.098612289,3,10.5,3,2,1,Low maintenance
jli0108/Cirq,1.609437912,0.693147181,1.609437912,497,0,0.693147181,4,0,4,1,1,Low maintenance
jmayrides/QuantumKatas,1.791759469,1.386294361,0.980829253,559,3.157000421,0.693147181,1.666666667,22.5,5,1,3,Low maintenance
jmdewart/oqpy,1.098612289,0.693147181,1.098612289,562,2.397895273,1.098612289,2,10,2,2,1,Low maintenance
jmflorez/vqesimulation,2.197224577,0.757685702,2.086767582,573,1.717651497,1.098612289,7.058823529,4.571428571,8,2,1.133333333,Low maintenance
johanneskuhlmann/cuda-quantum,2.944438979,0.693147181,1.945910149,448,0.902867712,1.098612289,6,1.466666667,18,2,1,Low maintenance
johker01/qiskit-ibm-runtime,0.693147181,0.693147181,0.693147181,427,6.059123196,0.693147181,1,427,1,1,1,Low maintenance
johnnyboystargaze031/qsharp,5.826000107,1.698669046,3.189800488,314,0.308419162,1.386294361,23.28358209,0.361271463,338,3,4.466666667,High maintenance
jrhemstad/cuda-quantum,2.772588722,0.693147181,1.386294361,453,1.16315081,1.098612289,3,2.2,15,2,1,Low maintenance
jsullivan1201/QuantumKatas,1.098612289,0.693147181,1.098612289,630,2.708050201,0.693147181,2,14,2,1,1,Low maintenance
juanfrh7/qiskit-research,1.386294361,0.693147181,1.386294361,570,1.252762968,0.693147181,3,2.5,3,1,1,Low maintenance
julenl/qiskit-nature,2.197224577,0.693147181,2.197224577,341,0.133531393,1.098612289,8,0.142857143,8,2,1,Low maintenance
jungmin-cho-eng/fusion-blossom,1.098612289,0.693147181,1.098612289,393,1.098612289,1.098612289,2,2,2,2,1,Low maintenance
jungmin-cho-eng/qsurface,1.945910149,0.693147181,1.945910149,590,0.182321557,1.098612289,6,0.2,6,2,1,Low maintenance
junnaka51/qiskit-terra,3.433987204,1.360976553,2.428761921,482,1.324052052,1.098612289,10.34482759,2.75862069,30,2,2.9,High maintenance
jurruti/Cirq,3.583518938,0.693147181,3.583518938,433,0.187211542,1.098612289,35,0.205882353,35,2,1,High maintenance
justinledford/Stim,2.48490665,0.693147181,2.48490665,442,0.993251773,0.693147181,11,1.7,11,1,1,Low maintenance
justinlietz/PyMatching,1.945910149,0.693147181,1.945910149,539,0.78845736,0.693147181,6,1.2,6,1,1,Low maintenance
jyalim/cuda-quantum,2.890371758,0.693147181,1.791759469,371,0,0.693147181,5,0,17,1,1,Low maintenance
kaelynj/qiskit-ibm-runtime,2.197224577,1.203972804,0.99852883,342,2.552045953,1.386294361,1.714285714,11.83333333,8,3,2.333333333,Low maintenance
kamzam/pennylane_qml,0.693147181,0.693147181,0.693147181,574,6.354370041,0.693147181,1,574,1,1,1,Low maintenance
kangle2017/pyquil,3.465735903,1.131402111,2.757595938,546,0.993251773,1.386294361,14.76190476,1.7,31,3,2.1,High maintenance
kappertv/QuantumKatas,1.386294361,0.693147181,1.386294361,416,0,0.693147181,3,0,3,1,1,Low maintenance
kazawai/qiskit,0.693147181,0.693147181,0.693147181,339,5.828945618,0.693147181,1,339,1,1,1,Low maintenance
kbarkhqs/qoqo,4.510859507,1.887069649,2.548328476,475,1.558897723,0.693147181,11.78571429,3.753578595,90,1,5.6,High maintenance
kbarkhqs/qoqo-qiskit,0.693147181,0.693147181,0.693147181,447,6.104793232,0.693147181,1,447,1,1,1,Low maintenance
kbarkhqs/qoqo_mock,0.693147181,0.693147181,0.693147181,617,6.426488457,0.693147181,1,617,1,1,1,Low maintenance
kbarkhqs/qoqo_qasm,3.583518938,1.824549292,1.967650136,457,1.679892081,1.098612289,6.153846154,4.364976959,35,2,5.2,High maintenance
kennethbruskiewicz/mentpy,2.197224577,0.773189888,2.061423036,502,1.767661918,1.098612289,6.857142857,4.857142857,8,2,1.166666667,Low maintenance
kevin-bates/quantum-serverless,0.693147181,0.693147181,0.693147181,532,6.278521424,0.693147181,1,532,1,1,1,Low maintenance
kevin-chau/ScaffCC,0.693147181,0.693147181,0.693147181,328,5.796057751,0.693147181,1,328,1,1,1,Low maintenance
kevinsung/ffsim,6.230481448,1.673976434,2.582545119,310,0.50095046,1.098612289,12.23076923,0.650289059,507,2,4.333333333,High maintenance
khnikhil/pennylane,2.63905733,0.693147181,1.098612289,527,0,0.693147181,2,0,13,1,1,Low maintenance
kiiichi/pyrpl,0.693147181,0.693147181,0.693147181,323,5.780743516,0.693147181,1,323,1,1,1,Low maintenance
king-p3nguin/graphix,3.401197382,0.693147181,2.890371758,312,0.171520224,0.693147181,17,0.18710815,29,1,1,High maintenance
king-p3nguin/qiskit-terra,3.713572067,1.916922612,1.452985736,358,1.776011112,0.693147181,3.275862069,4.90625,40,1,5.8,High maintenance
kingjobi/laboneq,2.944438979,1.193922468,2.177711763,338,1.548813291,1.098612289,7.826086957,3.705882353,18,2,2.3,High maintenance
kirill-push/covalent,1.945910149,0.693147181,1.945910149,383,0,0.693147181,6,0,6,1,1,Low maintenance
kkrusher/pennylane,2.63905733,0.693147181,1.098612289,593,1.405342556,0.693147181,2,3.076923077,13,1,1,Low maintenance
kkyang3000/traveling-salesperson-qio-maps,2.564949357,0.693147181,2.564949357,470,0,0.693147181,12,0,12,1,1,Low maintenance
kleniu/Qoffee-Maker,0.693147181,0.693147181,0.693147181,674,6.514712691,0.693147181,1,674,1,1,1,Low maintenance
komiamiko/pennylane,4.465908119,0.693147181,4.33073334,606,0.023296596,1.098612289,75,0.023570082,86,2,1,High maintenance
kozhukalov/mitiq,2.63905733,1.120591195,1.917870929,336,1.85935276,1.386294361,5.806451613,5.41958042,13,3,2.066666667,High maintenance
kpezeshki/qiskit-metal-palace,1.386294361,1.213923135,0.818724488,393,3.597312261,1.098612289,1.267605634,35.5,3,2,2.366666667,Low maintenance
kshitijc/amazon-braket-sdk-python,3.850147602,1.728701333,0.49924807,1518,1.780568721,0.693147181,0.647482014,4.933229814,46,1,4.633333333,Low maintenance
kshyatt-aws/qiskit-braket-provider,1.791759469,0.693147181,0.693147181,544,4.698660529,0.693147181,1,108.8,5,1,1,Low maintenance
kt474/qiskit-ibm-runtime,4.912654886,0.693147181,1.791759469,322,1.065927734,0.693147181,5,1.903531438,135,1,1,High maintenance
kukushechkin/cuda-quantum,3.850147602,1.473999942,2.293634262,412,1.973400579,1.386294361,8.910891089,6.195102449,46,3,3.366666667,High maintenance
kumagaimasahito/dwave-neal,2.48490665,0.693147181,2.397895273,524,2.570373625,1.098612289,10,12.07070707,11,2,1,Low maintenance
kvaithin/Pulser,1.609437912,0.693147181,1.609437912,587,0.84729786,1.098612289,4,1.333333333,4,2,1,Low maintenance
kvathupo/amazon-braket-sdk-python,1.791759469,0.757685702,1.688575233,478,2.197224577,0.693147181,4.411764706,8,5,1,1.133333333,Low maintenance
labeandtunive/Qcodes,1.386294361,0.693147181,0.693147181,495,5.49168876,0.693147181,1,241.6666667,3,1,1,Low maintenance
laurencap/amazon-braket-examples,0.693147181,0.693147181,0.693147181,662,6.49677499,0.693147181,1,662,1,1,1,Low maintenance
laurencap/amazon-braket-sdk-python,5.147494477,1.916922612,3.115811521,320,0.981032024,1.386294361,21.55172414,1.667207445,171,3,5.8,High maintenance
laurencap/openqasm,2.708050201,0.693147181,2.708050201,330,0.931558204,0.693147181,14,1.538461538,14,1,1,Low maintenance
laurencap/qiskit-braket-provider,1.791759469,0.693147181,0.693147181,355,4.276666119,0.693147181,1,71,5,1,1,Low maintenance
levbishop/openqasm-1,1.098612289,0.693147181,1.098612289,504,2.63905733,0.693147181,2,13,2,1,1,Low maintenance
lia-approves/zxlive,1.386294361,0.693147181,1.098612289,521,4.054679306,1.098612289,2,56.66666667,3,2,1,Low maintenance
linuswck/artiq,4.682131227,1.686398954,3.213406349,365,0.678892578,2.197224577,23.86363636,0.971693027,107,8,4.4,High maintenance
liv4unix/quantum,2.197224577,0.693147181,2.197224577,486,1.272965676,0.693147181,8,2.571428571,8,1,1,Low maintenance
lockwo/quantum,1.609437912,0.693147181,1.609437912,563,0,0.693147181,4,0,4,1,1,Low maintenance
lradouxDTV/holohub,0.693147181,0.693147181,0.693147181,561,6.33150185,0.693147181,1,561,1,1,1,Low maintenance
lriesebos/artiq,0.693147181,0.693147181,0.693147181,499,6.214608098,0.693147181,1,499,1,1,1,Low maintenance
lrosari1/QuantumKatas,2.302585093,1.377926111,1.394686019,557,2.463853241,0.693147181,3.033707865,10.75,9,1,2.966666667,Low maintenance
lsschmid/mqt-core,2.079441542,0.693147181,2.079441542,363,1.343734747,0.693147181,7,2.833333333,7,1,1,Low maintenance
lsschmid/mqt-qmap,4.941642423,0.968250471,4.206518548,349,0.646870999,0.693147181,66.12244898,0.909556467,139,1,1.633333333,High maintenance
lsschmid/neutral-atom-compilation,0.693147181,0.693147181,0.693147181,574,6.354370041,0.693147181,1,574,1,1,1,Low maintenance
lsyip/QuantumKatas,1.791759469,0.94260804,1.433056127,597,2.505525937,0.693147181,3.191489362,11.25,5,1,1.566666667,Low maintenance
lucydot/purplecaffeine,1.098612289,0.693147181,1.098612289,428,0,0.693147181,2,0,2,1,1,Low maintenance
ludmilaasb/pennylane,3.784189634,0.693147181,2.708050201,440,2.028734851,1.609437912,14,6.604459494,43,4,1,High maintenance
luigibertaco/pyquil,0.693147181,0.693147181,0.693147181,533,6.280395839,0.693147181,1,533,1,1,1,Low maintenance
lukamusic/Perceval,2.397895273,0.693147181,2.397895273,504,0.575364145,1.098612289,10,0.777777778,10,2,1,Low maintenance
lukasvoss/Quantum_Optimal_Control,4.564348191,0.693147181,1.386294361,314,1.300502074,0.693147181,3,2.671139387,95,1,1,Low maintenance
lukasvoss/qiskit,0.693147181,0.693147181,0.693147181,314,5.752572639,0.693147181,1,314,1,1,1,Low maintenance
luyves/Quantum-Tomography,0.693147181,0.693147181,0.693147181,610,6.415096959,0.693147181,1,610,1,1,1,Low maintenance
mac01021/pyquil,2.302585093,0.693147181,0.693147181,603,4.248948654,0.693147181,1,69.03174603,9,1,1,Low maintenance
macrologist/quilc,2.302585093,0.693147181,1.098612289,384,2.335374916,0.693147181,2,9.333333333,9,1,1,Low maintenance
madhubanimayank/openqaoa,2.48490665,0.693147181,2.48490665,417,0,0.693147181,11,0,11,1,1,Low maintenance
magnamancer/qutip,4.418840608,2.215573716,1.665007764,343,2.023361109,0.693147181,4.285714286,6.563704697,82,1,8.166666667,High maintenance
makotonakai/quisp,6.144185634,2.357704392,3.773761679,311,0.520998819,0.693147181,42.54355401,0.68370853,465,1,9.566666667,High maintenance
manulpatel/pennylane,2.833213344,0.693147181,1.791759469,520,0.485507816,1.098612289,5,0.625,16,2,1,Low maintenance
mar-ven/qosf_project,1.386294361,0.693147181,1.386294361,547,0,1.098612289,3,0,3,2,1,Low maintenance
marcusbritanicus/tweedledum,0.693147181,0.693147181,0.693147181,482,6.180016654,0.693147181,1,482,1,1,1,Low maintenance
marek-miller/QuEST_fork,0.693147181,0.693147181,0.693147181,558,6.326149473,0.693147181,1,558,1,1,1,Low maintenance
mark-koch/zxlive,2.708050201,0.709676483,2.677480135,519,1.196250758,1.098612289,13.5483871,2.307692308,14,2,1.033333333,High maintenance
masa10-f/graphix,1.945910149,0.693147181,1.945910149,350,0.78845736,0.693147181,6,1.2,6,1,1,Low maintenance
masato-fuk/graphix,0.693147181,0.693147181,0.693147181,589,6.380122537,0.693147181,1,589,1,1,1,Low maintenance
maskboyAvi/H23_covalent,1.386294361,0.693147181,1.386294361,399,0,0.693147181,3,0,3,1,1,Low maintenance
matpompili/py-qua-tools,2.890371758,0.693147181,1.609437912,337,1.339891052,1.386294361,4,2.818627451,17,3,1,Low maintenance
matthewscottconroy/qiskit,0.693147181,0.693147181,0.693147181,366,5.905361848,0.693147181,1,366,1,1,1,Low maintenance
maxwell04-wq/qiskit-terra-plot-gate-map,4.48863637,1.526056303,3.236497426,410,0.749027639,1.386294361,24.44444444,1.114942529,88,3,3.6,High maintenance
mayank145678/openqaoa,2.564949357,0.693147181,2.564949357,547,0,0.693147181,12,0,12,1,1,Low maintenance
mbaltieri/discopy,1.945910149,0.693147181,1.945910149,365,0.470003629,0.693147181,6,0.6,6,1,1,Low maintenance
mberna/qiskit,0.693147181,0.693147181,0.693147181,365,5.902633333,0.693147181,1,365,1,1,1,Low maintenance
mdcoury/dwave-system,0.693147181,0.693147181,0.693147181,377,5.934894196,0.693147181,1,377,1,1,1,Low maintenance
mdfaazil1/covalent,0.693147181,0.693147181,0.693147181,331,5.805134969,0.693147181,1,331,1,1,1,Low maintenance
merav-aharoni/qiskit-ibm-runtime,4.727387819,2.208274414,2.679667662,315,1.098666896,1.098612289,13.58024691,2.000163827,112,2,8.1,High maintenance
metapunkkk/QuNetSim,1.098612289,0.693147181,1.098612289,525,0,0.693147181,2,0,2,1,1,Low maintenance
mgarnier59/graphix-dev,4.465908119,1.394593164,2.474782311,408,1.286141021,1.386294361,10.87912088,2.618794723,86,3,3.033333333,High maintenance
mhramani/dimod,2.944438979,0.693147181,1.098612289,1176,1.591500212,0.693147181,2,3.911111111,18,1,1,Low maintenance
mi2valley/qiskit,0.693147181,0.693147181,0.693147181,414,6.02827852,0.693147181,1,414,1,1,1,Low maintenance
miamico/miamico-gse,3.828641396,1.648658626,2.460809098,536,1.303406701,1.098612289,10.71428571,2.681818182,45,2,4.2,High maintenance
michael-hartmann/artiq,1.386294361,2.244249516,0.304340958,397,4.844187086,1.098612289,0.355731225,126,3,2,8.433333333,Low maintenance
mickyabir/pyzx,1.791759469,0.693147181,1.791759469,439,0.916290732,0.693147181,5,1.5,5,1,1,Low maintenance
mikolajmal209/qiskit-terra,1.098612289,0.693147181,1.098612289,654,0,0.693147181,2,0,2,1,1,Low maintenance
milanliepelt/qiskit-experiments,0.693147181,0.693147181,0.693147181,657,6.489204931,0.693147181,1,657,1,1,1,Low maintenance
mildmillard/pyquil,2.772588722,0.803495238,2.513765478,1119,4.355393037,0.693147181,11.35135135,76.8974359,15,1,1.233333333,Low maintenance
minhtriet/pennylane,4.394449155,0.693147181,4.043051268,330,1.105099763,1.098612289,56,2.019525692,80,2,1,High maintenance
mkroh97/qick,0.693147181,0.693147181,0.693147181,350,5.860786223,0.693147181,1,350,1,1,1,Low maintenance
mlaguna10/amazon-braket-examples,0.693147181,0.693147181,0.693147181,392,5.973809612,0.693147181,1,392,1,1,1,Low maintenance
mlk621-qtm/qiskit-quantinuum-provider,0.693147181,0.693147181,0.693147181,461,6.135564891,0.693147181,1,461,1,1,1,Low maintenance
mlodi-hqs/qoqo-qiskit,4.804021045,2.120263536,0.916290732,320,1.64872278,0.693147181,1.5,4.200333611,121,1,7.333333333,High maintenance
mmm9860263/openqaoa,2.564949357,1.183770097,1.83961549,553,1.919592841,1.386294361,5.294117647,5.818181818,12,3,2.266666667,High maintenance
mmvandieren/cuda-quantum,4.615120517,0.693147181,3.17805383,345,1.324072135,1.098612289,23,2.758696172,100,2,1,High maintenance
moskomule/MNISQ-quantum-circuit-dataset,0.693147181,0.693147181,0.693147181,380,5.942799375,0.693147181,1,380,1,1,1,Low maintenance
mpharrigan/OpenFermion,3.496507561,1.866660777,1.456911928,1651,2.416991753,1.098612289,3.292682927,10.21207983,32,2,5.466666667,High maintenance
mpharrigan/Qualtran,6.11368218,0.916290732,4.031286426,323,0.451004351,0.693147181,55.33333333,0.569888113,451,1,1.5,High maintenance
mrfanuel/qiskit-nature,2.48490665,1.774952351,1.177083904,433,2.734367509,0.693147181,2.244897959,14.4,11,1,4.9,Low maintenance
mrossinek/qiskit-ibm-runtime,0.693147181,0.693147181,0.693147181,642,6.466144724,0.693147181,1,642,1,1,1,Low maintenance
mrvee-qC-bee/prototype-zne,3.555348061,1.62924054,2.229227308,528,1.500704712,1.098612289,8.292682927,3.484848485,34,2,4.1,High maintenance
mtreinish/qiskit-aqt-provider,1.386294361,0.693147181,0.693147181,1455,5.205836514,0.693147181,1,181.3333333,3,1,1,Low maintenance
mtreinish/qiskit-ibm-runtime,2.079441542,2.014903021,0.268263987,432,4.099095165,0.693147181,0.307692308,59.28571429,7,1,6.5,Low maintenance
mtreinish/qiskit-nature,1.098612289,0.693147181,0.693147181,1191,6.700115914,0.693147181,1,811.5,2,1,1,Low maintenance
mtreinish/qiskit-optimization,2.63905733,0.693147181,0.693147181,1191,3.811622971,0.693147181,1,44.22377622,13,1,1,Low maintenance
n-toscano/qadence,2.197224577,0.693147181,2.197224577,355,1.049822124,0.693147181,8,1.857142857,8,1,1,Low maintenance
naerabati/Cirq,4.521788577,2.136136885,2.579269411,358,1.207300594,1.098612289,12.1875,2.344444444,91,2,7.466666667,High maintenance
nafaynajam/Cirq,2.302585093,0.693147181,2.302585093,377,0,1.098612289,9,0,9,2,1,Low maintenance
naqeeb2710/rqcopt,1.098612289,0.693147181,1.098612289,439,1.945910149,0.693147181,2,6,2,1,1,Low maintenance
navaro1/Cirq,2.197224577,0.78845736,2.036881927,490,1.767661918,1.098612289,6.666666667,4.857142857,8,2,1.2,Low maintenance
nayan2167/qiskit-experiments,0.693147181,0.693147181,0.693147181,330,5.802118375,0.693147181,1,330,1,1,1,Low maintenance
nbronn/qiskit-community-tutorials,1.098612289,0.693147181,1.098612289,419,0,0.693147181,2,0,2,1,1,Low maintenance
ncrubin/Qualtran,2.833213344,0.693147181,1.791759469,350,1.240184186,0.693147181,5,2.45625,16,1,1,Low maintenance
ndcroos/catalyst,1.386294361,0.693147181,1.386294361,427,1.386294361,0.693147181,3,3,3,1,1,Low maintenance
neet-14/fork-qiskit,2.564949357,0.693147181,2.564949357,351,0.934309237,1.791759469,12,1.545454545,12,5,1,High maintenance
neumannrf/qRNG,1.386294361,0.693147181,1.386294361,580,0,0.693147181,3,0,3,1,1,Low maintenance
nickdgardner/Stim,1.098612289,0.693147181,0.693147181,421,5.85220248,0.693147181,1,347,2,1,1,Low maintenance
nikitn2/quimbNik,2.302585093,1.029619417,1.791759469,387,1.998095902,1.386294361,5,6.375,9,3,1.8,Low maintenance
nishitkshah/Cirq,1.386294361,0.693147181,1.386294361,363,2.708050201,1.098612289,3,14,3,2,1,Low maintenance
nishitkshah/qsim,0.693147181,0.693147181,0.693147181,358,5.883322388,0.693147181,1,358,1,1,1,Low maintenance
nitin-pandita/qBraid,0.693147181,0.693147181,0.693147181,517,6.249975242,0.693147181,1,517,1,1,1,Low maintenance
nitin-pandita/qiskit-experiments,0.693147181,0.693147181,0.693147181,463,6.139884552,0.693147181,1,463,1,1,1,Low maintenance
noajshu/PyMatching,0.693147181,0.693147181,0.693147181,617,6.426488457,0.693147181,1,617,1,1,1,Low maintenance
nonhermitian/qiskit-ibm-runtime,3.433987204,0.968250471,2.898276937,455,3.115981402,1.609437912,17.14285714,21.55555556,30,4,1.633333333,High maintenance
nonhermitian/qiskit-optimization,2.63905733,0.693147181,2.63905733,435,0.287682072,0.693147181,13,0.333333333,13,1,1,Low maintenance
notcruz/qiskit-aer,1.098612289,0.709676483,1.076872302,327,3.465735903,0.693147181,1.935483871,31,2,1,1.033333333,Low maintenance
notmgsk/quilc,2.48490665,1.496642418,1.428653635,404,2.406945108,1.098612289,3.173076923,10.1,11,2,3.466666667,Low maintenance
